No checking account,6,Existing credits paid back,Car (new),3518,< 100 DM,1 <= ... < 4 years,2,Male (single),Guarantor,3,Life insurance,26,None,Rent,1,Skilled,1,None,Yes,1
No checking account,12,Critical account,Radio/TV,1934,< 100 DM,>= 7 years,2,Male (single),None,2,Unknown or none,26,None,Own,2,Skilled,1,None,Yes,1
0 <= ... < 200 DM,27,No credits taken,Business,8318,< 100 DM,>= 7 years,2,Female (separated/married),None,4,Unknown or none,42,None,For free,2,Management,1,Yes,Yes,2
No checking account,6,Critical account,Radio/TV,1237,100 <= ... < 500 DM,1 <= ... < 4 years,1,Female (separated/married),None,1,Life insurance,27,None,Own,2,Skilled,1,None,Yes,1
0 <= ... < 200 DM,6,Existing credits paid back,Radio/TV,368,Unknown,>= 7 years,4,Male (single),None,4,Life insurance,38,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,12,Critical account,Car (new),2122,< 100 DM,1 <= ... < 4 years,3,Male (single),None,2,Real estate,39,None,Rent,2,Unskilled,2,None,No,1
< 0 DM,24,Existing credits paid back,Furniture,2996,Unknown,1 <= ... < 4 years,2,Male (married),None,4,Car or other,20,None,Own,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,36,Existing credits paid back,Furniture,9034,100 <= ... < 500 DM,< 1 year,4,Male (single),Co-applicant,1,Unknown or none,29,None,Rent,1,Management,1,Yes,Yes,2
No checking account,24,Critical account,Furniture,1585,< 100 DM,4 <= ... < 7 years,4,Male (single),None,3,Life insurance,40,None,Own,2,Skilled,1,None,Yes,1
0 <= ... < 200 DM,18,Existing credits paid back,Radio/TV,1301,< 100 DM,>= 7 years,4,Male (married),Guarantor,2,Real estate,32,None,Own,1,Unskilled,1,None,Yes,1
>= 200 DM,6,Critical account,Car (new),1323,100 <= ... < 500 DM,>= 7 years,2,Male (separated),None,4,Car or other,28,None,Own,2,Skilled,2,Yes,Yes,1
< 0 DM,24,Existing credits paid back,Car (new),3123,< 100 DM,< 1 year,4,Female (separated/married),None,1,Life insurance,27,None,Own,1,Skilled,1,None,Yes,2
< 0 DM,36,Existing credits paid back,Car (used),5493,< 100 DM,>= 7 years,2,Male (single),None,4,Unknown or none,42,None,For free,1,Skilled,2,None,Yes,1
>= 200 DM,9,Existing credits paid back,Radio/TV,1126,100 <= ... < 500 DM,>= 7 years,2,Male (separated),None,4,Real estate,49,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,24,Critical account,Radio/TV,1216,100 <= ... < 500 DM,< 1 year,4,Male (single),None,4,Unknown or none,38,Bank,Own,2,Skilled,2,None,Yes,2
< 0 DM,24,Existing credits paid back,Car (new),1207,< 100 DM,< 1 year,4,Female (separated/married),None,4,Life insurance,24,None,Rent,1,Skilled,1,None,Yes,2
No checking account,10,Existing credits paid back,Car (new),1309,Unknown,1 <= ... < 4 years,4,Male (single),Guarantor,4,Life insurance,27,None,Own,1,Unskilled,1,None,Yes,2
>= 200 DM,15,Critical account,Car (used),2360,500 <= ... < 1000 DM,1 <= ... < 4 years,2,Male (single),None,2,Car or other,36,None,Own,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,15,All credits paid back,Car (new),6850,100 <= ... < 500 DM,Unemployed,1,Male (single),None,2,Life insurance,34,None,Own,1,Management,2,Yes,Yes,2
No checking account,24,Existing credits paid back,Radio/TV,1413,< 100 DM,1 <= ... < 4 years,4,Male (married),None,2,Life insurance,28,None,Own,1,Skilled,1,None,Yes,1
No checking account,39,Existing credits paid back,Car (used),8588,100 <= ... < 500 DM,>= 7 years,4,Male (single),None,2,Car or other,45,None,Own,1,Management,1,Yes,Yes,1
< 0 DM,12,Existing credits paid back,Car (new),759,< 100 DM,4 <= ... < 7 years,4,Male (single),None,2,Real estate,26,None,Own,1,Skilled,1,None,Yes,2
No checking account,36,Existing credits paid back,Car (used),4686,< 100 DM,1 <= ... < 4 years,2,Male (single),None,2,Unknown or none,32,None,For free,1,Management,1,Yes,Yes,1
>= 200 DM,15,Existing credits paid back,Business,2687,< 100 DM,4 <= ... < 7 years,2,Male (single),None,4,Life insurance,26,None,Rent,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,12,Delay in paying,Radio/TV,585,< 100 DM,1 <= ... < 4 years,4,Male (married),Co-applicant,4,Real estate,20,None,Rent,2,Skilled,1,None,Yes,1
No checking account,24,Existing credits paid back,Car (new),2255,Unknown,< 1 year,4,Male (single),None,1,Life insurance,54,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,6,Critical account,Car (new),609,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,3,Life insurance,37,None,Own,2,Skilled,1,None,No,1
< 0 DM,6,Critical account,Car (new),1361,< 100 DM,< 1 year,2,Male (single),None,4,Real estate,40,None,Own,1,Unskilled,2,None,No,1
No checking account,36,Critical account,Furniture,7127,< 100 DM,< 1 year,2,Female (separated/married),None,4,Life insurance,23,None,Rent,2,Skilled,1,Yes,Yes,2
< 0 DM,6,Existing credits paid back,Car (new),1203,100 <= ... < 500 DM,>= 7 years,3,Male (single),None,2,Life insurance,43,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,6,Critical account,Radio/TV,700,Unknown,>= 7 years,4,Male (single),None,4,Unknown or none,36,None,For free,2,Skilled,1,None,Yes,1
No checking account,24,Critical account,Repairs,5507,< 100 DM,>= 7 years,3,Male (single),None,4,Unknown or none,44,None,For free,2,Skilled,1,None,Yes,1
< 0 DM,18,Existing credits paid back,Radio/TV,3190,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),None,2,Real estate,24,None,Own,1,Skilled,1,None,Yes,2
< 0 DM,48,No credits taken,Furniture,7119,< 100 DM,1 <= ... < 4 years,3,Male (single),None,4,Unknown or none,53,None,For free,2,Skilled,2,None,Yes,2
No checking account,24,Existing credits paid back,Car (used),3488,100 <= ... < 500 DM,4 <= ... < 7 years,3,Female (separated/married),None,4,Car or other,23,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,18,Existing credits paid back,Radio/TV,1113,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),Guarantor,4,Real estate,26,None,Own,1,Unskilled,2,None,Yes,1
0 <= ... < 200 DM,26,Existing credits paid back,Car (used),7966,< 100 DM,< 1 year,2,Male (single),None,3,Car or other,30,None,Own,2,Skilled,1,None,Yes,1
No checking account,15,Critical account,Education,1532,100 <= ... < 500 DM,1 <= ... < 4 years,4,Female (separated/married),None,3,Car or other,31,None,Own,1,Skilled,1,None,Yes,1
No checking account,4,Critical account,Radio/TV,1503,< 100 DM,4 <= ... < 7 years,2,Male (single),None,1,Real estate,42,None,Own,2,Unskilled,2,None,Yes,1
< 0 DM,36,Existing credits paid back,Radio/TV,2302,< 100 DM,1 <= ... < 4 years,4,Male (separated),None,4,Car or other,31,None,Rent,1,Skilled,1,None,Yes,2
< 0 DM,6,Existing credits paid back,Car (new),662,< 100 DM,< 1 year,3,Male (single),None,4,Real estate,41,None,Own,1,Unskilled,2,Yes,Yes,1
0 <= ... < 200 DM,36,Existing credits paid back,Education,2273,< 100 DM,4 <= ... < 7 years,3,Male (single),None,1,Car or other,32,None,Own,2,Skilled,2,None,Yes,1
0 <= ... < 200 DM,15,Existing credits paid back,Car (new),2631,100 <= ... < 500 DM,1 <= ... < 4 years,2,Female (separated/married),None,4,Car or other,28,None,Rent,2,Skilled,1,Yes,Yes,2
No checking account,12,Delay in paying,Car (used),1503,< 100 DM,1 <= ... < 4 years,4,Male (married),None,4,Real estate,41,None,Rent,1,Skilled,1,None,Yes,1
No checking account,24,Existing credits paid back,Radio/TV,1311,100 <= ... < 500 DM,4 <= ... < 7 years,4,Male (married),None,3,Life insurance,26,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,24,Existing credits paid back,Radio/TV,3105,Unknown,< 1 year,4,Male (single),None,2,Car or other,25,None,Own,2,Skilled,1,None,Yes,1
>= 200 DM,21,Critical account,Education,2319,< 100 DM,< 1 year,2,Male (separated),None,1,Car or other,33,None,Rent,1,Skilled,1,None,Yes,2
< 0 DM,6,Existing credits paid back,Car (new),1374,Unknown,Unemployed,4,Female (separated/married),None,3,Life insurance,75,None,Own,1,Management,1,Yes,Yes,1
0 <= ... < 200 DM,18,Critical account,Furniture,3612,< 100 DM,>= 7 years,3,Female (separated/married),None,4,Life insurance,37,None,Own,1,Skilled,1,Yes,Yes,1
< 0 DM,48,Existing credits paid back,Car (new),7763,< 100 DM,>= 7 years,4,Male (single),None,4,Unknown or none,42,Bank,For free,1,Management,1,None,Yes,2
>= 200 DM,18,Existing credits paid back,Furniture,3049,< 100 DM,< 1 year,1,Female (separated/married),None,1,Life insurance,45,Stores,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Radio/TV,1534,< 100 DM,< 1 year,1,Male (married),None,1,Real estate,23,None,Rent,1,Skilled,1,None,Yes,2
No checking account,24,Delay in paying,Car (new),2032,< 100 DM,>= 7 years,4,Male (single),None,4,Unknown or none,60,None,For free,2,Skilled,1,Yes,Yes,1
< 0 DM,30,Existing credits paid back,Furniture,6350,Unknown,>= 7 years,4,Male (single),None,4,Life insurance,31,None,Own,1,Skilled,1,None,Yes,2
>= 200 DM,18,Existing credits paid back,Furniture,2864,< 100 DM,1 <= ... < 4 years,2,Male (single),None,1,Real estate,34,None,Own,1,Unskilled,2,None,Yes,2
No checking account,12,Critical account,Car (new),1255,< 100 DM,>= 7 years,4,Male (single),None,4,Real estate,61,None,Own,2,Unskilled,1,None,Yes,1
< 0 DM,24,Delay in paying,Car (new),1333,< 100 DM,Unemployed,4,Male (single),None,2,Real estate,43,None,For free,2,Skilled,2,None,Yes,2
No checking account,24,Critical account,Car (new),2022,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,4,Car or other,37,None,Own,1,Skilled,1,Yes,Yes,1
No checking account,24,Existing credits paid back,Radio/TV,1552,< 100 DM,4 <= ... < 7 years,3,Male (single),None,1,Car or other,32,Bank,Own,1,Skilled,2,None,Yes,1
< 0 DM,12,All credits paid back,Radio/TV,626,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,4,Real estate,24,Bank,Own,1,Unskilled,1,None,Yes,2
No checking account,48,Critical account,Car (used),8858,Unknown,4 <= ... < 7 years,2,Male (single),None,1,Unknown or none,35,None,For free,2,Skilled,1,Yes,Yes,1
No checking account,12,Critical account,Repairs,996,Unknown,4 <= ... < 7 years,4,Female (separated/married),None,4,Real estate,23,None,Own,2,Skilled,1,None,Yes,1
No checking account,6,All credits paid back,Radio/TV,1750,500 <= ... < 1000 DM,>= 7 years,2,Male (single),None,4,Life insurance,45,Bank,Own,1,Unskilled,2,None,Yes,1
< 0 DM,48,Existing credits paid back,Radio/TV,6999,< 100 DM,4 <= ... < 7 years,1,Male (married),Guarantor,1,Real estate,34,None,Own,2,Skilled,1,Yes,Yes,2
0 <= ... < 200 DM,12,Critical account,Car (new),1995,100 <= ... < 500 DM,< 1 year,4,Male (single),None,1,Car or other,27,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,9,Existing credits paid back,Education,1199,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,4,Life insurance,67,None,Own,2,Management,1,Yes,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Radio/TV,1331,< 100 DM,< 1 year,2,Male (single),None,1,Car or other,22,Stores,Own,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,18,No credits taken,Car (new),2278,100 <= ... < 500 DM,< 1 year,3,Female (separated/married),None,3,Car or other,28,None,Own,2,Skilled,1,None,Yes,2
No checking account,21,No credits taken,Car (new),5003,Unknown,1 <= ... < 4 years,1,Female (separated/married),None,4,Life insurance,29,Bank,Own,2,Skilled,1,Yes,Yes,2
< 0 DM,24,All credits paid back,Furniture,3552,< 100 DM,4 <= ... < 7 years,3,Male (single),None,4,Car or other,27,Bank,Own,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,18,Critical account,Furniture,1928,< 100 DM,< 1 year,2,Male (single),None,2,Real estate,31,None,Own,2,Unskilled,1,None,Yes,2
< 0 DM,24,Existing credits paid back,Car (used),2964,Unknown,>= 7 years,4,Male (single),None,4,Unknown or none,49,Bank,For free,1,Skilled,2,Yes,Yes,1
< 0 DM,24,All credits paid back,Radio/TV,1546,< 100 DM,4 <= ... < 7 years,4,Male (single),Guarantor,4,Car or other,24,Bank,Rent,1,Unskilled,1,None,Yes,2
>= 200 DM,6,Delay in paying,Radio/TV,683,< 100 DM,< 1 year,2,Female (separated/married),None,1,Life insurance,29,Bank,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,36,Existing credits paid back,Car (new),12389,Unknown,1 <= ... < 4 years,1,Male (single),None,4,Unknown or none,37,None,For free,1,Skilled,1,Yes,Yes,2
0 <= ... < 200 DM,24,Delay in paying,Business,4712,Unknown,1 <= ... < 4 years,4,Male (single),None,2,Life insurance,37,Bank,Own,2,Management,1,Yes,Yes,1
0 <= ... < 200 DM,24,Delay in paying,Radio/TV,1553,100 <= ... < 500 DM,4 <= ... < 7 years,3,Female (separated/married),None,2,Life insurance,23,None,Rent,2,Skilled,1,Yes,Yes,1
< 0 DM,12,Existing credits paid back,Car (new),1372,< 100 DM,4 <= ... < 7 years,2,Male (separated),None,3,Car or other,36,None,Own,1,Skilled,1,None,Yes,2
No checking account,24,Critical account,Radio/TV,2578,>= 1000 DM,>= 7 years,2,Male (single),None,2,Car or other,34,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,48,Existing credits paid back,Radio/TV,3979,Unknown,4 <= ... < 7 years,4,Male (single),None,1,Car or other,41,None,Own,2,Skilled,2,Yes,Yes,1
< 0 DM,48,Existing credits paid back,Radio/TV,6758,< 100 DM,1 <= ... < 4 years,3,Female (separated/married),None,2,Car or other,31,None,Own,1,Skilled,1,Yes,Yes,2
< 0 DM,24,Existing credits paid back,Furniture,3234,< 100 DM,< 1 year,4,Female (separated/married),None,4,Real estate,23,None,Rent,1,Unskilled,1,Yes,Yes,2
No checking account,30,Critical account,Radio/TV,5954,< 100 DM,4 <= ... < 7 years,3,Male (single),Co-applicant,2,Car or other,38,None,Own,1,Skilled,1,None,Yes,1
No checking account,24,Existing credits paid back,Car (used),5433,Unknown,Unemployed,2,Female (separated/married),None,4,Life insurance,26,None,Rent,1,Management,1,Yes,Yes,1
< 0 DM,15,Existing credits paid back,Business,806,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,4,Life insurance,22,None,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,9,Existing credits paid back,Radio/TV,1082,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,27,None,Own,2,Unskilled,1,None,Yes,1
No checking account,15,Critical account,Furniture,2788,< 100 DM,4 <= ... < 7 years,2,Female (separated/married),Co-applicant,3,Car or other,24,Bank,Own,2,Skilled,1,None,Yes,1
0 <= ... < 200 DM,12,Existing credits paid back,Radio/TV,2930,< 100 DM,4 <= ... < 7 years,2,Female (separated/married),None,1,Real estate,27,None,Own,1,Skilled,1,None,Yes,1
No checking account,24,Critical account,Education,1927,Unknown,1 <= ... < 4 years,3,Female (separated/married),None,2,Car or other,33,None,Own,2,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,36,Critical account,Car (new),2820,< 100 DM,< 1 year,4,Male (separated),None,4,Car or other,27,None,Own,2,Skilled,1,None,Yes,2
No checking account,24,Existing credits paid back,Retraining,937,< 100 DM,< 1 year,4,Male (married),None,3,Car or other,27,None,Own,2,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,18,Critical account,Car (new),1056,< 100 DM,>= 7 years,3,Male (single),Guarantor,3,Real estate,30,Bank,Own,2,Skilled,1,None,Yes,2
0 <= ... < 200 DM,12,Critical account,Car (new),3124,< 100 DM,< 1 year,1,Male (single),None,3,Real estate,49,Bank,Own,2,Unskilled,2,None,Yes,1
No checking account,9,Existing credits paid back,Furniture,1388,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,2,Real estate,26,None,Rent,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,36,Existing credits paid back,Repairs,2384,< 100 DM,< 1 year,4,Male (single),None,1,Unknown or none,33,None,Rent,1,Unskilled,1,None,Yes,2
No checking account,12,Existing credits paid back,Car (new),2133,Unknown,>= 7 years,4,Female (separated/married),None,4,Unknown or none,52,None,For free,1,Management,1,Yes,Yes,1
< 0 DM,18,Existing credits paid back,Furniture,2039,< 100 DM,1 <= ... < 4 years,1,Female (separated/married),None,4,Real estate,20,Bank,Rent,1,Skilled,1,None,Yes,2
< 0 DM,9,Critical account,Car (new),2799,< 100 DM,1 <= ... < 4 years,2,Male (single),None,2,Real estate,36,None,Rent,2,Skilled,2,None,Yes,1
< 0 DM,12,Existing credits paid back,Furniture,1289,< 100 DM,1 <= ... < 4 years,4,Male (single),Guarantor,1,Life insurance,21,None,Own,1,Unskilled,1,None,Yes,1
< 0 DM,18,Existing credits paid back,Appliances,1217,< 100 DM,1 <= ... < 4 years,4,Male (married),None,3,Real estate,47,None,Own,1,Unskilled,1,Yes,Yes,2
< 0 DM,12,Critical account,Furniture,2246,< 100 DM,>= 7 years,3,Male (single),None,3,Life insurance,60,None,Own,2,Skilled,1,None,Yes,2
< 0 DM,12,Critical account,Radio/TV,385,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,3,Real estate,58,None,Own,4,Unskilled,1,Yes,Yes,1
0 <= ... < 200 DM,24,Delay in paying,Car (new),1965,Unknown,1 <= ... < 4 years,4,Female (separated/married),None,4,Car or other,42,None,Rent,2,Skilled,1,Yes,Yes,1
No checking account,21,Existing credits paid back,Business,1572,>= 1000 DM,>= 7 years,4,Female (separated/married),None,4,Real estate,36,Bank,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,24,Existing credits paid back,Car (new),2718,< 100 DM,1 <= ... < 4 years,3,Female (separated/married),None,4,Life insurance,20,None,Rent,1,Unskilled,1,Yes,Yes,2
< 0 DM,24,All credits paid back,Others,1358,Unknown,>= 7 years,4,Male (single),None,3,Car or other,40,Stores,Own,1,Management,1,Yes,Yes,2
0 <= ... < 200 DM,6,All credits paid back,Car (new),931,100 <= ... < 500 DM,< 1 year,1,Female (separated/married),None,1,Life insurance,32,Stores,Own,1,Unskilled,1,None,Yes,2
< 0 DM,24,Existing credits paid back,Car (new),1442,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,4,Car or other,23,None,Rent,2,Skilled,1,None,Yes,2
0 <= ... < 200 DM,24,No credits taken,Business,4241,< 100 DM,1 <= ... < 4 years,1,Male (single),None,4,Real estate,36,None,Own,3,Unskilled,1,Yes,Yes,2
No checking account,18,Critical account,Car (new),2775,< 100 DM,4 <= ... < 7 years,2,Male (single),None,2,Life insurance,31,Bank,Own,2,Skilled,1,None,Yes,2
No checking account,24,Delay in paying,Business,3863,< 100 DM,1 <= ... < 4 years,1,Male (single),None,2,Unknown or none,32,None,For free,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,7,Existing credits paid back,Radio/TV,2329,< 100 DM,< 1 year,1,Female (separated/married),Guarantor,1,Real estate,45,None,Own,1,Skilled,1,None,Yes,1
0 <= ... < 200 DM,9,Existing credits paid back,Furniture,918,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,1,Life insurance,30,None,Own,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,24,All credits paid back,Education,1837,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,4,Unknown or none,34,Bank,For free,1,Unskilled,1,None,Yes,2
No checking account,36,Existing credits paid back,Furniture,3349,< 100 DM,1 <= ... < 4 years,4,Female (separated/married),None,2,Car or other,28,None,Own,1,Management,1,Yes,Yes,2
>= 200 DM,10,Existing credits paid back,Furniture,1275,< 100 DM,< 1 year,4,Female (separated/married),None,2,Life insurance,23,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,24,All credits paid back,Furniture,2828,500 <= ... < 1000 DM,1 <= ... < 4 years,4,Male (single),None,4,Real estate,22,Stores,Own,1,Skilled,1,Yes,Yes,1
No checking account,24,Critical account,Business,4526,< 100 DM,1 <= ... < 4 years,3,Male (single),None,2,Real estate,74,None,Own,1,Management,1,Yes,Yes,1
0 <= ... < 200 DM,36,Existing credits paid back,Radio/TV,2671,100 <= ... < 500 DM,1 <= ... < 4 years,4,Female (separated/married),Co-applicant,4,Unknown or none,50,None,For free,1,Skilled,1,None,Yes,2
No checking account,18,Existing credits paid back,Radio/TV,2051,< 100 DM,< 1 year,4,Male (single),None,1,Real estate,33,None,Own,1,Skilled,1,None,Yes,1
No checking account,15,Existing credits paid back,Car (used),1300,Unknown,>= 7 years,4,Male (single),None,4,Unknown or none,45,Bank,For free,1,Skilled,2,None,Yes,1
< 0 DM,12,Existing credits paid back,Appliances,741,100 <= ... < 500 DM,Unemployed,4,Female (separated/married),None,3,Life insurance,22,None,Own,1,Skilled,1,None,Yes,2
>= 200 DM,10,Existing credits paid back,Car (new),1240,100 <= ... < 500 DM,>= 7 years,1,Female (separated/married),None,4,Unknown or none,48,None,For free,1,Unskilled,2,None,Yes,2
< 0 DM,21,Existing credits paid back,Radio/TV,3357,>= 1000 DM,< 1 year,4,Female (separated/married),None,2,Car or other,29,Bank,Own,1,Skilled,1,None,Yes,1
< 0 DM,24,All credits paid back,Car (used),3632,< 100 DM,1 <= ... < 4 years,1,Female (separated/married),Guarantor,4,Car or other,22,Bank,Rent,1,Skilled,1,None,No,1
No checking account,18,Delay in paying,Furniture,1808,< 100 DM,4 <= ... < 7 years,4,Female (separated/married),None,1,Real estate,22,None,Own,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,48,No credits taken,Business,12204,Unknown,1 <= ... < 4 years,2,Male (single),None,2,Car or other,48,Bank,Own,1,Management,1,Yes,Yes,1
0 <= ... < 200 DM,60,Delay in paying,Radio/TV,9157,Unknown,1 <= ... < 4 years,2,Male (single),None,2,Unknown or none,27,None,For free,1,Management,1,None,Yes,1
< 0 DM,6,Critical account,Car (new),3676,< 100 DM,1 <= ... < 4 years,1,Male (single),None,3,Real estate,37,None,Rent,3,Skilled,2,None,Yes,1
0 <= ... < 200 DM,30,Existing credits paid back,Furniture,3441,100 <= ... < 500 DM,1 <= ... < 4 years,2,Female (separated/married),Co-applicant,4,Car or other,21,None,Rent,1,Skilled,1,None,Yes,2
No checking account,12,Existing credits paid back,Car (new),640,< 100 DM,1 <= ... < 4 years,4,Male (separated),None,2,Real estate,49,None,Own,1,Unskilled,1,None,Yes,1
0 <= ... < 200 DM,21,Critical account,Business,3652,< 100 DM,4 <= ... < 7 years,2,Male (single),None,3,Life insurance,27,None,Own,2,Skilled,1,None,Yes,1
No checking account,18,Critical account,Car (new),1530,< 100 DM,1 <= ... < 4 years,3,Male (single),None,2,Life insurance,32,Bank,Own,2,Skilled,1,None,Yes,2
No checking account,48,Existing credits paid back,Business,3914,Unknown,1 <= ... < 4 years,4,Male (separated),None,2,Real estate,38,Bank,Own,1,Skilled,1,None,Yes,2
< 0 DM,12,Existing credits paid back,Furniture,1858,< 100 DM,< 1 year,4,Female (separated/married),None,1,Car or other,22,None,Rent,1,Skilled,1,None,Yes,1
< 0 DM,18,Existing credits paid back,Radio/TV,2600,< 100 DM,1 <= ... < 4 years,4,Male (single),None,4,Unknown or none,65,None,For free,2,Skilled,1,None,Yes,2
No checking account,15,Existing credits paid back,Radio/TV,1979,Unknown,>= 7 years,4,Male (single),None,2,Car or other,35,None,Own,1,Skilled,1,None,Yes,1
>= 200 DM,6,Existing credits paid back,Furniture,2116,< 100 DM,1 <= ... < 4 years,2,Male (single),None,2,Real estate,41,None,Own,1,Skilled,1,Yes,Yes,1
0 <= ... < 200 DM,9,All credits paid back,Car (new),1437,100 <= ... < 500 DM,4 <= ... < 7 years,2,Male (single),None,3,Unknown or none,29,None,Own,1,Skilled,1,None,Yes,2
No checking account,42,Critical account,Furniture,4042,500 <= ... < 1000 DM,1 <= ... < 4 years,4,Male (single),None,4,Real estate,36,None,Own,2,Skilled,1,Yes,Yes,1
No checking account,9,Existing credits paid back,Education,3832,Unknown,>= 7 years,1,Male (single),None,4,Real estate,64,None,Own,1,Unskilled,1,None,Yes,1
< 0 DM,24,Existing credits paid back,Radio/TV,3660,< 100 DM,1 <= ... < 4 years,2,Female (separated/married),None,4,Car or other,28,None,Own,1,Skilled,1,None,Yes,1
< 0 DM,18,All credits paid back,Furniture,1553,< 100 DM,1 <= ... < 4 years,4,Male (single),None,3,Car or other,44,Bank,Own,1,Skilled,1,None,Yes,2
0 <= ... < 200 DM,15,Existing credits paid back,Radio/TV,1444,Unknown,< 1 year,4,Male (single),None,1,Life insurance,23,None,Own,1,Skilled,1,None,Yes,1
No checking account,9,Existing credits paid back,Furniture,1980,< 100 DM,< 1 year,2,Female (separated/married),Co-applicant,2,Car or other,19,None,Rent,2,Skilled,1,None,Yes,2
0 <= ... < 200 DM,24,Existing credits paid back,Car (new),1355,< 100 DM,< 1 year,3,Female (separated/married),None,4,Car or other,25,None,Own,1,Unskilled,1,Yes,Yes,2
No checking account,12,Existing credits paid back,Education,1393,< 100 DM,>= 7 years,4,Male (single),None,4,Life insurance,47,Bank,Own,3,Skilled,2,Yes,Yes,1
No checking account,24,Existing credits paid back,Radio/TV,1376,500 <= ... < 1000 DM,4 <= ... < 7 years,4,Female (separated/married),None,1,Car or other,28,None,Own,1,Skilled,1,None,Yes,1
No checking account,60,Delay in paying,Radio/TV,15653,< 100 DM,4 <= ... < 7 years,2,Male (single),None,4,Car or other,21,None,Own,2,Skilled,1,Yes,Yes,1
No checking account,12,Existing credits paid back,Radio/TV,1493,< 100 DM,< 1 year,4,Female (separated/married),None,3,Car or other,34,None,Own,1,Skilled,2,None,Yes,1
< 0 DM,42,Delay in paying,Radio/TV,4370,< 100 DM,4 <= ... < 7 years,3,Male (single),None,2,Life insurance,26,Bank,Own,2,Skilled,2,Yes,Yes,2
< 0 DM,18,Existing credits paid back,Education,750,< 100 DM,Unemployed,4,Female (separated/married),None,1,Real estate,27,None,Own,1,Unemployed,1,None,Yes,2
0 <= ... < 200 DM,15,Existing credits paid back,Repairs,1308,< 100 DM,>= 7 years,4,Male (single),None,4,Car or other,38,None,Own,2,Unskilled,1,None,Yes,1
No checking account,15,Existing credits paid back,Education,4623,100 <= ... < 500 DM,1 <= ... < 4 years,3,Male (single),None,2,Life insurance,40,None,Own,1,Management,1,Yes,Yes,2
No checking account,24,Critical account,Radio/TV,1851,< 100 DM,4 <= ... < 7 years,4,Male (married),Guarantor,2,Car or other,33,None,Own,2,Skilled,1,Yes,Yes,1
< 0 DM,18,Critical account,Radio/TV,1880,< 100 DM,4 <= ... < 7 years,4,Male (married),None,1,Life insurance,32,None,Own,2,Management,1,Yes,Yes,1
No checking account,36,Delay in paying,Business,7980,Unknown,< 1 year,4,Male (single),None,4,Car or other,27,None,Rent,2,Skilled,1,Yes,Yes,2
< 0 DM,30,No credits taken,Furniture,4583,< 100 DM,1 <= ... < 4 years,2,Male (separated),Guarantor,2,Real estate,32,None,Own,2,Skilled,1,None,Yes,1
No checking account,12,Existing credits paid back,Car (new),1386,500 <= ... < 1000 DM,1 <= ... < 4 years,2,Female (separated/married),None,2,Life insurance,26,None,Own,1,Skilled,1,None,Yes,2
>= 200 DM,24,Existing credits paid back,Car (new),947,< 100 DM,4 <= ... < 7 years,4,Male (single),None,3,Unknown or none,38,Bank,For free,1,Skilled,2,None,Yes,2
< 0 DM,12,Existing credits paid back,Education,684,< 100 DM,1 <= ... < 4 years,4,Male (single),None,4,Car or other,40,None,Rent,1,Unskilled,2,None,Yes,2
